0.15727590759781553964	0.30821018250293452656	0.01697804063490739729
0.15490405320302394476	0.04106880071158922063	0.00737152673860083998
0.15721585423028269779	0.01632651184227376651	0.01081108966046806508
0.15632309977349367891	0.03660578730310887208	0.01707331309634788075
0.15748449051315643876	0.42716998212650197919	0.02988827474076309609
0.15937388427276549807	0.10395740827787591787	0.02201347510337864702
0.16677069912625896997	0.16676003595120891809	0.00096801160936037581
0.22493445300431727518	0.22497715515993557678	0.00062941039471395646
0.33342200300024815718	0.33344922679096755669	0.00293919704750126264
0.22493445300431727518	0.22497715515993557678	0.00062941039471395646
0.16677069912625896997	0.16676003595120891809	0.00096801160936037581
0.15937388427276549807	0.10395740827787591787	0.02201347510337864702
0.15748449051315643876	0.42716998212650197919	0.02988827474076309609
0.15632309977349367891	0.03660578730310887208	0.01707331309634788075
0.15721585423028269779	0.01632651184227376651	0.01081108966046806508
0.15490405320302394476	0.04106880071158922063	0.00737152673860083998
0.15727590759781553964	0.30821018250293452656	0.01697804063490739729
