999 64 1 0 1
0 -0.00473991 -0.000760562
1 -0.00120008 -2.96567e-05
2 -0.000405934 0.000118192
3 -0.000159253 6.74233e-05
4 -7.63872e-05 -6.01657e-06
5 -2.7796e-05 -1.28383e-05
6 -1.99936e-05 4.04285e-06
7 -1.81851e-05 2.64413e-06
8 -1.05361e-05 1.33518e-05
9 1.30311e-05 1.14323e-05
10 -3.73858e-06 5.32244e-06
11 1.89646e-06 -7.99672e-07
12 -5.03704e-06 -2.10004e-06
13 -4.4243e-06 -4.28847e-06
14 -3.23707e-06 1.38081e-06
15 -4.58203e-07 -3.36883e-06
16 1.77487e-06 -4.65315e-07
17 2.7196e-06 2.55724e-06
18 3.40028e-06 3.55209e-06
19 1.97078e-06 3.29369e-06
20 2.13575e-07 5.36989e-07
21 2.98411e-07 2.09556e-06
22 -5.10879e-08 -3.7226e-07
23 4.27272e-07 -3.20476e-07
24 8.94598e-07 -4.50037e-07
25 -8.43694e-07 -1.49027e-06
26 2.86264e-07 -9.74613e-07
27 -7.05824e-07 1.42457e-07
28 -4.25725e-07 -9.84696e-08
29 -6.14648e-07 -5.89777e-07
30 -1.10734e-06 -3.56086e-07
31 -6.10798e-07 -5.46695e-07
32 -6.05855e-08 -2.78121e-07
33 -8.11437e-07 2.31839e-07
34 -1.09635e-08 -2.45266e-08
35 -7.17323e-07 6.5028e-08
36 5.52563e-08 1.02949e-07
37 3.2131e-08 1.0824e-07
38 3.49186e-07 -4.82936e-07
39 4.95194e-07 4.3131e-07
40 1.54586e-06 6.67561e-07
41 3.21621e-06 1.40363e-06
42 2.41195e-06 9.06223e-07
43 2.7664e-06 1.75569e-06
44 3.43813e-06 2.06078e-06
45 6.80083e-08 7.88133e-07
46 1.17016e-06 1.33488e-06
47 5.90484e-06 1.13586e-06
48 -1.20523e-06 5.50116e-07
49 1.84818e-06 2.32419e-06
50 -1.77654e-06 3.03646e-06
51 3.35129e-06 1.24848e-06
52 1.35869e-05 5.22877e-06
53 4.11083e-06 -3.02108e-06
54 7.12505e-06 1.86217e-05
55 6.47121e-06 -1.55923e-05
56 7.78872e-06 -1.16281e-05
57 8.01193e-06 -9.64674e-06
58 -1.0622e-05 -5.07941e-06
59 -2.11395e-05 2.19989e-05
60 -4.00028e-05 2.71676e-05
61 -8.72994e-05 -2.56318e-05
62 -0.000356849 -8.47655e-05
63 -0.00136424 -0.000154167
0 -0.00395938 -2.72626e-05
1 -0.00115071 -3.67852e-05
2 -0.000501183 1.89644e-05
3 -0.00015874 6.39837e-05
4 -5.5756e-05 1.37473e-05
5 -2.51359e-05 -3.35289e-06
6 6.24055e-06 -2.32245e-05
7 1.45612e-06 -2.25835e-05
8 -5.95187e-06 -1.28052e-05
9 -6.35438e-06 -5.01912e-06
10 -1.01686e-05 6.74127e-07
11 -4.73675e-06 -2.82488e-06
12 -5.30283e-06 -3.54275e-06
13 -6.60049e-06 -5.5762e-06
14 -4.14399e-07 -2.30602e-06
15 -1.69252e-06 4.71692e-07
16 -1.93787e-06 4.14362e-06
17 -1.08066e-06 1.95345e-07
18 -4.3516e-06 -1.17821e-06
19 -9.02966e-07 -2.74115e-06
20 -8.54435e-07 -1.41873e-06
21 -5.26231e-07 -1.50774e-06
22 -1.16857e-07 -3.76495e-07
23 -5.17453e-07 2.09682e-07
24 -4.87074e-08 -5.9436e-07
25 3.41592e-07 -1.06286e-06
26 -3.71028e-09 -1.05184e-06
27 3.22414e-08 3.42041e-07
28 -1.4019e-08 3.39482e-07
29 1.88603e-07 -5.35529e-07
30 -5.60011e-07 -1.13099e-07
31 -6.16627e-08 -9.70824e-07
32 3.81209e-07 -1.17477e-06
33 -1.21006e-07 -1.05259e-06
34 -4.69685e-07 -8.31092e-07
35 1.74092e-08 -5.00996e-07
36 -9.76549e-07 8.03559e-07
37 -1.21455e-06 -2.585e-07
38 -1.22848e-06 -2.62684e-07
39 -1.04744e-06 3.62649e-07
40 -1.11894e-06 3.7156e-07
41 -1.10914e-06 2.60427e-06
42 2.21209e-07 7.68059e-07
43 1.46312e-06 -1.2721e-06
44 -7.18672e-07 5.62611e-07
45 -4.27232e-06 -3.66346e-07
46 4.29042e-07 -6.67185e-06
47 4.54197e-07 -2.01271e-06
48 1.52085e-06 -2.33799e-06
49 5.24532e-07 -9.63772e-07
50 4.02901e-07 -1.9802e-06
51 -3.41522e-07 6.91466e-07
52 -4.53564e-06 -4.9561e-06
53 -3.50449e-06 -6.12194e-06
54 1.64994e-05 -1.0474e-06
55 9.09939e-06 -1.51126e-05
56 3.78677e-06 5.75259e-07
57 2.05173e-05 3.61517e-06
58 -1.19899e-05 -2.01384e-05
59 1.02843e-05 -7.67427e-06
60 -4.43786e-05 -2.91164e-05
61 -0.000159369 -5.82289e-05
62 -0.000450821 -3.01748e-05
63 -0.00124624 -3.21565e-05
0 -0.00416464 -1.59456e-05
1 -0.00144532 -5.78114e-05
2 -0.000586614 1.67354e-05
3 -0.000196292 3.23777e-05
4 -7.92872e-05 3.73829e-05
5 -2.88211e-05 6.1755e-06
6 9.87322e-07 6.63588e-07
7 1.47739e-06 -2.84172e-05
8 -1.02571e-06 -1.39165e-05
9 -1.09357e-06 -1.13234e-05
10 -7.96679e-07 -2.92722e-06
11 -5.66568e-06 4.02836e-06
12 3.22553e-06 6.53978e-06
13 2.40491e-06 4.42145e-06
14 2.79217e-06 -8.5374e-07
15 -1.14087e-06 -2.09891e-06
16 3.46043e-07 -2.52005e-06
17 -1.60061e-08 -2.94717e-06
18 1.04796e-07 -1.77957e-06
19 -2.84626e-07 1.3846e-06
20 -8.26767e-07 8.06827e-07
21 9.12284e-07 -4.73958e-07
22 1.43309e-06 -3.80678e-07
23 1.29932e-06 3.07154e-07
24 1.20119e-06 -2.04402e-07
25 1.26998e-06 -2.51989e-07
26 6.15541e-07 -1.10677e-06
27 5.13864e-07 -3.78458e-07
28 -4.12708e-07 -3.70262e-07
29 -3.99057e-07 -1.03652e-06
30 -4.43917e-07 -5.87367e-07
31 -1.23806e-08 -2.69567e-07
32 1.97928e-07 -2.20278e-07
33 6.40798e-07 -4.85314e-07
34 5.48208e-07 1.79068e-07
35 9.51317e-07 -4.0364e-07
36 7.56246e-07 -1.42091e-06
37 -8.75212e-08 -1.78772e-07
38 -1.90699e-07 -5.92853e-07
39 -5.92191e-07 -1.9303e-06
40 -1.54899e-06 -2.48722e-07
41 -4.88768e-07 9.94458e-07
42 9.94769e-08 1.44235e-06
43 -1.3265e-06 1.03544e-06
44 -1.07821e-06 -3.51267e-06
45 9.10582e-07 -1.80289e-06
46 1.22343e-06 -1.30872e-06
47 4.0758e-06 -5.2523e-06
48 1.02331e-06 -1.77762e-06
49 -3.72523e-06 -2.41656e-06
50 -3.57537e-06 -2.38945e-06
51 -3.00549e-07 -2.56009e-06
52 -4.21336e-06 2.63363e-06
53 1.96747e-06 -5.56384e-06
54 4.68838e-06 1.30778e-06
55 9.75906e-06 -3.59344e-06
56 1.69225e-05 -1.11513e-05
57 1.44368e-05 4.78295e-06
58 1.33368e-05 2.37886e-06
59 -2.41474e-05 -7.48063e-07
60 -5.528e-05 3.81106e-05
61 -0.000149818 -8.43896e-06
62 -0.000477058 -2.70338e-05
63 -0.00133792 1.62744e-05
0 -0.00403229 2.58297e-05
1 -0.00133284 8.21176e-05
2 -0.000518904 8.28098e-06
3 -0.000191786 6.5992e-06
4 -6.34043e-05 -1.27301e-05
5 1.35097e-05 -1.6445e-05
6 7.81951e-06 -1.16188e-05
7 1.87406e-05 1.34542e-05
8 9.00381e-06 1.02354e-05
9 1.66125e-06 9.36875e-06
10 -2.73345e-06 -1.85604e-06
11 -1.73067e-06 9.60098e-06
12 7.6691e-06 1.83424e-06
13 6.15313e-06 3.64611e-07
14 3.56874e-07 -8.96133e-07
15 -1.14294e-06 -3.11454e-06
