999 64 1 0 1
0 -0.000153053 0.000139205
1 -0.00241521 0.000299055
2 -0.00174887 0.000102997
3 -0.00132116 4.64977e-05
4 -0.00104622 -1.43697e-05
5 -0.000804167 2.45316e-05
6 -0.000614794 1.10654e-05
7 -0.000496828 1.43095e-05
8 -0.000356282 2.40138e-05
9 -0.000273187 2.10091e-05
10 -0.0002194 2.45214e-05
11 -0.000188289 2.27474e-05
12 -0.000153756 1.67561e-05
13 -0.000112888 1.24315e-05
14 -8.93959e-05 1.72127e-06
15 -6.9134e-05 -2.40284e-06
16 -5.40314e-05 -1.51423e-06
17 -4.22532e-05 -2.05707e-06
18 -3.48616e-05 -3.36483e-06
19 -2.6064e-05 -3.35117e-06
20 -2.02622e-05 -6.28404e-06
21 -1.51453e-05 -6.37766e-06
22 -1.24382e-05 -3.47913e-06
23 -9.19143e-06 -4.12358e-06
24 -5.23011e-06 -6.00066e-06
25 -3.71853e-06 -3.58247e-06
26 -2.9472e-06 -5.05027e-06
27 -1.3433e-06 -6.70545e-06
28 1.11687e-06 -6.76198e-06
29 2.02741e-06 -5.3586e-06
30 3.3146e-06 -4.76529e-06
31 4.9536e-06 -3.71749e-06
32 5.05754e-06 -3.94914e-06
33 4.68804e-06 -4.31602e-06
34 4.72202e-06 -5.2683e-06
35 5.53057e-06 -5.07742e-06
36 5.19893e-06 -3.62631e-06
37 5.43945e-06 -3.59253e-06
38 7.01298e-06 -4.03176e-06
39 8.48113e-06 -3.73186e-06
40 1.09465e-05 -2.94544e-06
41 1.43256e-05 -7.66116e-07
42 1.93684e-05 2.99341e-06
43 2.92852e-05 5.86017e-06
44 3.97629e-05 1.08831e-05
45 5.05651e-05 1.62644e-05
46 6.12624e-05 1.72101e-05
47 7.31993e-05 2.10635e-05
48 8.78761e-05 2.5485e-05
49 0.000105177 2.22516e-05
50 0.000131953 1.60578e-05
51 0.000152338 1.13704e-05
52 0.000193028 7.47725e-08
53 0.000217139 -1.52216e-05
54 0.000255643 -2.16244e-05
55 0.00031804 -2.69342e-05
56 0.000388883 -2.80156e-05
57 0.000520241 -1.11722e-05
58 0.000652972 -2.41287e-05
59 0.000766704 4.70514e-06
60 0.000928628 -1.0312e-05
61 0.00113344 -9.46441e-06
62 0.00145315 -2.39252e-05
